0.79229933,0.518716574,0.425867707,0.788187146,0.411569238,0.481026262,0.181628838,0.321318895,0.845533013,0.186903745
0.417291075,0.989034534,0.236599818,0.916832328,0.918397486,0.091296345,0.46365273,0.502216339,0.313668936,0.0473395362
0.241685644,0.0955296382,0.238249913,0.807791114,0.894978285,0.043222893,0.301946849,0.980582178,0.539504826,0.626309335
0.00554540846,0.484909445,0.988328516,0.375185519,0.0970381573,0.461908758,0.96300447,0.341830611,0.798922718,0.798846304
0.208248302,0.44336769,0.715601265,0.410519779,0.191006958,0.967494309,0.650750339,0.865459859,0.0252423584,0.266905814
0.502071083,0.0674486384,0.99303329,0.236462399,0.374292195,0.214011908,0.105445869,0.232479781,0.300610125,0.63444227
0.281234771,0.362276763,0.00594284385,0.36571914,0.533885956,0.16201584,0.59743309,0.293152481,0.632050514,0.0261966046
0.887593448,0.0161186308,0.126958027,0.777162433,0.0458952338,0.710998714,0.97104615,0.871682942,0.710161626,0.958509743
0.429813325,0.872878909,0.355957657,0.929763675,0.148777649,0.940029025,0.832716227,0.846054852,0.123923011,0.596486926
0.0163924806,0.721184373,0.0077375141,0.0848222747,0.225498408,0.875124514,0.363576323,0.539959908,0.568103194,0.225463361
0.572146773,0.660951793,0.2982454,0.418626845,0.453088939,0.932350636,0.587493777,0.94825238,0.556034744,0.500561416
0.00353221106,0.480889052,0.927455008,0.198365688,0.0520911328,0.406778902,0.372396469,0.857153058,0.0266111158,0.920149207
0.680903018,0.904226005,0.607529044,0.811953306,0.335543871,0.349566221,0.38987422,0.754797101,0.369291186,0.242219806
0.937668383,0.908011079,0.348797321,0.634638071,0.273842216,0.206115127,0.336339533,0.32709989,0.882276118,0.822303832
0.709623218,0.959345222,0.422543347,0.245033041,0.117398441,0.301053345,0.145263731,0.0921861008,0.602932215,0.364187449
0.564570367,0.191335723,0.67690587,0.215505451,0.278023601,0.741760433,0.559737921,0.334836423,0.542988777,0.693984687
0.912132144,0.580713212,0.232686386,0.746697605,0.777769029,0.200401321,0.820574224,0.464934856,0.779766679,0.237478226
0.332580268,0.953697145,0.657815099,0.772877812,0.688374341,0.204304114,0.47068876,0.808963895,0.675035119,0.00602788571
0.0874077454,0.346794724,0.944365561,0.491190493,0.270176262,0.360423714,0.210652635,0.421200067,0.218035445,0.845752478
0.456270605,0.279802024,0.932891667,0.31435135,0.909714639,0.0434180908,0.707115054,0.483889043,0.44422105,0.0363233462
0.0406831913,0.332753628,0.947119534,0.617659986,0.368874848,0.611977041,0.206131533,0.165066436,0.361817271,0.863353372
0.509401739,0.296901524,0.950251639,0.81596607,0.322973937,0.972098231,0.98735112,0.408660144,0.655923128,0.405653208
0.25734812,0.0826526731,0.263610333,0.271479845,0.398639083,0.184886038,0.953818381,0.102879882,0.625208557,0.441697389
0.423518062,0.371991783,0.868314683,0.280476987,0.0205761567,0.918097019,0.864480257,0.276901782,0.523487568,0.109088197
0.0934270695,0.837466121,0.410265714,0.661716521,0.943200588,0.245130599,0.0131598311,0.0241484065,0.709385693,0.924551904
0.467330277,0.375109136,0.542860448,0.858916819,0.65215385,0.232979894,0.774580181,0.134613499,0.165559977,0.612682283
0.238783404,0.704778552,0.349518538,0.277423948,0.998918414,0.0406161249,0.645822525,0.0386995859,0.760210276,0.230089962
0.0898318663,0.648449719,0.732601225,0.678095341,0.0519009456,0.294306934,0.451088339,0.287103295,0.810513437,0.131115109
0.612179339,0.98821497,0.902556539,0.222157061,8.18876142e-05,0.980597317,0.88271296,0.919472456,0.415503561,0.744615436
0.212831497,0.392304063,0.851548076,0.127612218,0.893865347,0.496507972,0.426095665,0.30564639,0.916848779,0.517623484
0.804026365,0.85765177,0.922382355,0.303380728,0.339810848,0.595073879,0.441324145,0.932842553,0.397564054,0.477778047
0.617186069,0.404739499,0.99247843,0.0988512859,0.220603317,0.322655141,0.14772284,0.284219235,0.779245317,0.522891998
0.0339536369,0.982622564,0.616006494,0.0589394793,0.661168754,0.378369361,0.135673299,0.563664615,0.727079928,0.671126604
0.24751316,0.524866223,0.53766346,0.716803372,0.359867334,0.797732592,0.62792182,0.0383316055,0.546479046,0.861912072
0.567574143,0.175828263,0.510376394,0.756945848,0.110105194,0.817099094,0.167481646,0.534076512,0.385743469,0.248623773
0.647432506,0.0373921096,0.760045826,0.526940644,0.875771224,0.520718336,0.0350331701,0.143600971,0.795604587,0.491976053
0.441879272,0.318434775,0.284549206,0.965886295,0.432969332,0.884003043,0.64816314,0.858427644,0.852449536,0.956312001
0.697942257,0.805396914,0.733127892,0.605226815,0.717354119,0.715750396,0.0409077927,0.516110837,0.792651355,0.242962182
0.465147972,0.434985697,0.402787179,0.121839531,0.525711536,0.446248353,0.663392782,0.549413085,0.0275429301,0.0319179893
0.701359808,0.707581103,0.959939122,0.876704693,0.468059659,0.625906527,0.457181722,0.222946241,0.376677006,0.103884235
0.666527092,0.192030147,0.475467801,0.967436612,0.0316689312,0.151729956,0.298579186,0.941806972,0.908841789,0.162000835
0.981117785,0.750747502,0.539977074,0.931702912,0.880607128,0.391316503,0.656343222,0.64738512,0.326968193,0.179390177
0.466809869,0.263281047,0.355065137,0.954143941,0.461137861,0.684891462,0.336229891,0.995861053,0.658767581,0.196009472
0.098183997,0.943180561,0.944777846,0.621328354,0.0169914998,0.225534886,0.801276803,0.87545985,0.453989804,0.365520626
0.274224997,0.116970517,0.115744539,0.952602684,0.808626115,0.164779365,0.207050055,0.655551553,0.764664233,0.810314834
0.163337693,0.984128296,0.227802068,0.589415431,0.587615728,0.967361867,0.657667458,0.584904253,0.518772602,0.764657557
0.10605526,0.00209190114,0.95248884,0.498657674,0.328335375,0.368053257,0.803843319,0.382370204,0.770169199,0.440461993
0.844077468,0.0762040615,0.481128335,0.466849715,0.264327973,0.943614721,0.905028462,0.443596303,0.0971596092,0.206783146
0.271491826,0.48421976,0.338377118,0.774136066,0.476026595,0.870370507,0.995781779,0.219835952,0.611671388,0.847502291
0.945236623,0.290086418,0.727042735,0.0150161488,0.879142463,0.0639385507,0.733395398,0.994610369,0.501189768,0.209333986
0.594643593,0.624149978,0.66807276,0.172611743,0.898712695,0.620991349,0.0435687043,0.684041083,0.196084052,0.0273407809
0.550953269,0.813313663,0.859941125,0.103520922,0.663042784,0.7100752,0.294516981,0.971364021,0.278687477,0.069982186
0.519280374,0.694314897,0.244659781,0.338582188,0.563627958,0.886678159,0.747325897,0.209591955,0.251777083,0.523880661
0.768958688,0.618761778,0.501324296,0.597125351,0.756060004,0.537079811,0.897752762,0.947067499,0.91535449,0.75451833
0.246321008,0.38527146,0.279999942,0.657660246,0.324221611,0.754391611,0.113509081,0.775364757,0.585901976,0.83538866
0.430875659,0.624964476,0.554412127,0.975671291,0.755474389,0.544813275,0.174032092,0.904114246,0.205837786,0.650043249
0.936471879,0.22357963,0.225923538,0.851818919,0.827655017,0.351703346,0.265096277,0.127388477,0.98793608,0.835343122
0.899391592,0.513679326,0.11438483,0.052580338,0.330582112,0.920330405,0.947581828,0.841163874,0.158679143,0.419923156
0.246242926,0.205349773,0.684825838,0.486111671,0.324909657,0.100214459,0.544763386,0.347025156,0.391095817,0.310508728
0.3871952,0.555859566,0.014143806,0.847647011,0.921919882,0.550529718,0.268021107,0.990239024,0.383194029,0.693655372
0.689952552,0.434309065,0.199158162,0.966579378,0.0636908561,0.485149384,0.220730707,0.293974131,0.828527331,0.367265552
0.0833482668,0.196309,0.860373437,0.977028847,0.267982155,0.675408959,0.0811989978,0.723465621,0.416436613,0.918159902
0.311536163,0.941466987,0.50324744,0.348892927,0.647019625,0.249746203,0.229763597,0.196346447,0.959899545,0.492913723
0.751614988,0.473991871,0.58754015,0.584138989,0.979886293,0.66843313,0.239769474,0.0151976589,0.21868214,0.455519646
0.393420339,0.812326252,0.785556734,0.089095965,0.952010751,0.527456701,0.596403956,0.405056775,0.649500966,0.871326327
0.67393595,0.970098555,0.701122224,0.821720719,0.045039583,0.672698498,0.654752672,0.101746053,0.842387497,0.614172399
0.0983280912,0.594467103,0.478415847,0.233293563,0.0197560899,0.365567267,0.619851053,0.329279125,0.307254642,0.751121223
0.758624673,0.718765855,0.101181954,0.516165972,0.557798684,0.744804502,0.903177738,0.36903888,0.428663462,0.732767463
0.662636399,0.557869911,0.350139618,0.195352346,0.183807373,0.0815832913,0.081200853,0.845798194,0.383672744,0.0607396215
0.896425664,0.223270476,0.268124431,0.194497839,0.967501044,0.112540089,0.72216326,0.932088733,0.668001294,0.858726621
0.242447108,0.673927963,0.700871348,0.458332509,0.870545626,0.694386125,0.894877791,0.753204346,0.520290434,0.498688221
0.453727633,0.0216468628,0.535141408,0.422973245,0.157533601,0.119069695,0.449351877,0.0399130546,0.986579895,0.378120929
0.382109195,0.0511263013,0.426672339,0.0157454368,0.0300936326,0.339099228,0.820968926,0.458821088,0.0148405796,0.163220033
0.739922702,0.738293707,0.75452292,0.351669371,0.352276951,0.802075684,0.398137897,0.727191031,0.581122994,0.364341676
0.0800065175,0.116125375,0.889558733,0.452340513,0.994004548,0.363896936,0.249954298,0.350539327,0.343086094,0.637356758
0.0127375638,0.76326865,0.416414618,0.432239205,0.481115013,0.449212462,0.497470886,0.34590432,0.453346133,0.404651344
0.518242717,0.623269081,0.241040602,0.508437157,0.594621897,0.0169483144,0.520493746,0.239293247,0.404538542,0.826530159
0.326235592,0.483216912,0.0247411542,0.308750868,0.639721096,0.315161765,0.205797508,0.290655673,0.954378307,0.0868018195
0.463357776,0.0583869033,0.538658261,0.146035731,0.634084821,0.264397472,0.690915406,0.347146064,0.00416848855,0.294894695
